timestamp,fps,count,track_id,x,y,w,h,confidence,persistence
2026-08-08T15:30:50.138953,0.0,2,0,0,0,640,480,0.613,1,2,0,346,114,134,0.606,1
2026-08-08T15:30:50.176763,0.0,2,0,0,0,640,480,0.627,2,2,0,346,114,134,0.617,2
2026-08-08T15:30:50.201912,0.0,2,0,0,0,640,480,0.627,2,2,0,346,114,134,0.620,2
2026-08-08T15:30:50.233117,0.0,2,0,0,0,640,480,0.627,2,2,0,347,114,133,0.627,2
2026-08-08T15:30:50.266796,0.0,3,0,0,0,640,480,0.627,2,1,89,391,12,35,0.517,1,2,0,347,114,133,0.615,2
2026-08-08T15:30:50.314219,0.0,3,0,0,0,640,480,0.627,2,2,0,347,114,133,0.610,2,8,485,285,64,52,0.538,1
2026-08-08T15:30:50.344542,0.0,4,0,0,0,640,480,0.627,2,1,89,391,12,35,0.507,1,2,0,346,114,134,0.615,2,8,485,285,64,52,0.519,1
2026-08-08T15:30:50.377448,0.0,3,0,0,0,640,480,0.627,2,2,0,346,114,134,0.627,2,8,485,285,64,52,0.531,1
2026-08-08T15:30:50.407547,0.0,4,0,0,0,640,480,0.627,2,1,89,391,12,35,0.512,1,2,0,347,114,133,0.627,2,8,485,285,64,52,0.529,1
2026-08-08T15:30:50.439534,0.0,4,0,0,0,640,480,0.627,2,2,0,347,114,133,0.620,2,3,236,0,18,58,0.502,2,8,485,285,64,52,0.538,1
2026-08-08T15:30:50.470470,0.0,3,0,0,0,640,480,0.627,2,2,0,347,114,133,0.627,2,8,485,285,64,52,0.531,1
2026-08-08T15:30:50.508046,0.0,3,0,0,0,640,480,0.627,2,2,0,347,114,133,0.620,2,8,485,285,64,52,0.533,1
2026-08-08T15:30:50.536648,0.0,3,0,0,0,640,480,0.627,2,2,0,346,114,134,0.622,2,8,485,285,64,52,0.545,1
2026-08-08T15:30:50.570141,0.0,3,0,0,0,640,480,0.627,2,2,0,347,114,133,0.620,2,8,485,285,64,52,0.526,1
